user_session_id,user_id,product_id,click_through_rate,add_to_cart_flag,cart_abandonment_score,purchase_probability,device_type
S11873,U13454,P181,0.361,1,,0.3701,mobile
S11874,U13952,P100,0.01,0,0.5776,0.1775,tablet
S11875,U14687,P266,0.7113,0,,,desktop
S11876,U11030,P416,0.1275,1,0.043,0.4901,tablet
S11877,U11295,P282,0.9172,1,0.8204,0.5945,desktop
S11878,U17906,P552,0.4439,1,0.4109,,mobile
S11879,U15113,P485,0.4351,1,0.2306,0.5861,mobile
S11880,U12063,P449,0.7103,1,0.8944,0.458,tablet
S11881,U11447,P372,0.4516,0,0.9037,0.2909,mobile
S11882,U12045,P256,0.6833,1,0.9143,0.4339,mobile
S11883,U14619,P472,0.4595,0,0.253,0.5761,mobile
S11884,U12850,P461,0.2816,0,,0.303,mobile
S11885,U13824,P487,0.3486,1,0.5299,,tablet
S11886,U12068,P300,0.6268,1,0.5597,0.54,mobile
S11887,U13761,P291,,0,0.4411,0.5144,mobile
S11888,U12275,P440,,0,0.1838,0.6429,mobile
S11889,U17151,P398,0.3564,0,0.3906,,mobile
S11890,U11808,P175,0.9521,1,,0.9338,desktop
S11891,U11311,P239,,1,0.7648,0.1814,tablet
S11892,U16952,P405,0.8073,1,0.4827,0.677,desktop
S11893,U17301,P295,0.0873,0,0.1667,,mobile
S11894,U14055,P160,0.99,1,0.5656,0.7607,desktop
S11895,U15402,P575,,1,,0.6564,tablet
S11896,U12451,P556,,1,0.12,0.8169,desktop
S11897,U17832,P459,0.3073,1,0.6298,,mobile
S11898,U11089,P406,0.0723,0,0.1488,0.3983,tablet
S11899,U11672,P579,0.7925,0,,0.7709,desktop
S11900,U13675,P432,0.5725,0,0.6532,0.4684,mobile
S11901,U14532,P453,0.01,0,0.4964,,mobile
S11902,U14924,P182,0.4609,0,0.1837,0.6212,mobile
S11903,U17077,P433,0.01,0,,0.3279,tablet
S11904,U14354,P104,0.1156,0,0.9132,0.0935,mobile
S11905,U12003,P318,0.901,1,0.7054,0.6492,desktop
S11906,U16085,P511,0.4006,1,0.298,0.5228,mobile
S11907,U14198,P353,0.5064,0,0.046,0.7067,mobile
S11908,U15088,P573,0.1639,0,0.8443,0.1653,mobile
S11909,U17734,P493,0.0714,0,0.836,0.1157,mobile
S11910,U14864,P187,0.88,1,0.2727,0.8238,desktop
S11911,U11124,P308,0.4775,1,0.5139,0.4883,desktop
S11912,U11221,P279,0.0405,0,0.236,0.3424,mobile
S11913,U12860,P307,0.7818,1,0.4277,0.6861,desktop
S11914,U12273,P372,0.4854,0,0.0836,0.6784,desktop
S11915,U12990,P164,,1,0.0767,0.8013,desktop
S11916,U12510,P479,0.6865,1,0.192,0.7473,desktop
S11917,U10236,P120,0.8389,1,0.0683,0.874,desktop
S11918,U17193,P537,0.8521,1,0.9019,0.5363,desktop
S11919,U11144,P466,0.99,1,0.54,0.7718,desktop
S11920,U16649,P276,0.1447,0,0.737,0.1863,mobile
S11921,U13253,P462,0.01,0,0.2876,0.3026,mobile
S11922,U13782,P121,0.3422,0,,0.5722,desktop
S11923,U16957,P424,0.4753,0,0.7277,0.3948,mobile
S11924,U10766,P547,,1,0.0895,,mobile
S11925,U12681,P135,0.4999,1,0.4825,0.5003,mobile
S11926,U17710,P349,0.99,0,,0.6285,desktop
S11927,U17482,P248,0.5701,1,0.8092,0.4142,desktop
S11928,U15086,P539,,0,0.9076,0.0352,tablet
S11929,U17964,P172,0.5697,1,0.8424,0.3996,desktop
S11930,U12665,P190,0.01,0,0.2218,,mobile
S11931,U11759,P275,0.4656,0,0.6355,0.4146,mobile
S11932,U16416,P225,,1,0.9209,0.5684,desktop
S11933,U16375,P303,0.2543,1,0.2591,0.4698,mobile
S11934,U13491,P501,0.6738,1,0.3667,0.6646,desktop
S11935,U12815,P345,,0,0.8515,0.5049,desktop
S11936,U13513,P198,0.4564,0,0.4098,0.521,mobile
S11937,U10495,P370,,0,0.5283,0.3936,mobile
S11938,U15143,P597,0.01,0,0.8741,0.064,tablet
S11939,U13180,P143,0.6226,0,0.6073,0.5315,mobile
S11940,U15822,P321,0.8322,1,0.7677,0.5828,desktop
S11941,U16645,P528,0.6203,0,,0.5358,mobile
S11942,U13930,P196,0.9424,0,0.9156,0.568,desktop
S11943,U12072,P135,0.162,1,0.4726,0.3103,mobile
S11944,U17354,P267,0.99,1,0.6741,0.7139,desktop
S11945,U16431,P534,0.01,0,0.4795,0.2342,tablet
S11946,U17795,P129,0.8278,1,0.1941,0.8133,desktop
S11947,U10337,P381,0.4931,1,,0.3967,mobile
S11948,U13949,P184,0.6506,1,0.5522,0.557,desktop
S11949,U16033,P456,0.7987,1,0.0278,0.8683,desktop
S11950,U13108,P590,0.6081,0,0.2252,0.6879,mobile
S11951,U11817,P220,0.5238,1,0.7526,0.4119,mobile
S11952,U10136,P386,0.6399,0,,0.7815,desktop
S11953,U12555,P347,0.01,0,0.2119,0.3353,tablet
S11954,U16370,P283,0.3505,1,0.207,0.5476,mobile
S11955,U14415,P352,0.4886,0,0.2652,0.5876,mobile
S11956,U15959,P544,0.1886,0,0.4995,0.3283,tablet
S11957,U10915,P372,0.5166,0,0.9164,0.3372,mobile
S11958,U15301,P308,0.8659,0,0.7502,,desktop
S11959,U15993,P453,0.0199,0,0.4184,0.2663,mobile
S11960,U16229,P481,0.01,0,,0.2442,tablet
S11961,U13538,P123,0.6607,0,0.1151,0.7513,desktop
S11962,U15021,P221,0.7195,1,0.6403,,mobile
S11963,U12100,P324,0.7436,0,0.7889,0.5083,mobile
S11964,U12907,P487,0.3155,1,0.779,,mobile
S11965,U12914,P492,,1,0.6547,0.7079,desktop
S11966,U15354,P485,0.3623,0,0.5613,0.4016,mobile
S11967,U11982,P518,0.447,0,0.0364,0.6623,mobile
S11968,U17946,P222,0.4216,0,,,mobile
S11969,U13870,P393,0.811,0,0.7278,0.5878,mobile
S11970,U14528,P272,0.9011,1,0.2101,,desktop
S11971,U13567,P242,0.0269,0,0.0915,,tablet
S11972,U10998,P590,0.8672,1,0.1856,0.8396,mobile
S11973,U12147,P525,0.7841,1,0.7226,0.5746,desktop
S11974,U15085,P486,0.4718,0,0.7507,0.3685,mobile
S11975,U14694,P514,0.0172,1,0.9735,0.0109,tablet
S11976,U16546,P535,0.6633,1,0.9366,0.4128,desktop
S11977,U10395,P268,0.806,0,0.5155,0.6765,desktop
S11978,U13598,P156,0.4155,0,0.3475,0.51,mobile
S11979,U14510,P141,0.8663,1,0.2075,0.8441,desktop
S11980,U10938,P408,0.01,0,0.2094,0.3507,mobile
S11981,U11636,P218,0.3217,0,0.1711,0.5322,mobile
S11982,U12724,P220,0.774,1,0.5558,,desktop
S11983,U12510,P411,0.4335,1,,0.6696,mobile
S11984,U14636,P350,0.9442,1,0.3076,0.8313,desktop
S11985,U11649,P442,0.3565,1,,0.4706,desktop
S11986,U13690,P431,0.3519,0,0.1663,,mobile
S11987,U16041,P555,0.4637,1,0.8315,0.3289,mobile
S11988,U13435,P536,0.8003,1,0.2088,0.7911,mobile
S11989,U13201,P440,0.8381,0,0.722,0.6059,desktop
S11990,U14179,P440,0.3335,1,0.8578,0.2571,tablet
S11991,U14366,P515,0.5171,0,0.5245,0.5064,desktop
S11992,U12291,P436,0.8205,1,0.6669,0.6052,desktop
S11993,U14483,P281,,0,0.3643,0.5661,mobile
S11994,U10213,P264,0.6476,1,0.8751,,desktop
S11995,U16961,P571,0.2665,0,0.0757,0.5559,tablet
S11996,U13237,P363,0.1687,0,,0.254,mobile
S11997,U13862,P309,0.0946,0,0.3632,0.333,mobile
S11998,U10058,P110,,1,0.6505,0.4279,mobile
S11999,U15721,P281,0.99,1,0.6974,0.6895,desktop
S12000,U12930,P543,,1,0.6336,0.4941,mobile
S12001,U14938,P350,0.4084,1,0.9066,0.2648,mobile
S12002,U12971,P237,0.7311,1,0.6793,0.5484,desktop
S12003,U11527,P317,0.322,0,0.5938,0.35,mobile
S12004,U15825,P338,,0,0.1519,0.6315,mobile
S12005,U10122,P553,0.4894,0,0.2918,0.5909,desktop
S12006,U13719,P470,0.2358,0,0.044,0.5375,mobile
S12007,U11436,P436,0.99,1,0.3959,0.8339,desktop
S12008,U11162,P186,0.9352,1,0.1246,0.9195,desktop
S12009,U13300,P397,0.3995,0,0.7682,0.3193,mobile
S12010,U13345,P392,0.5085,0,0.3518,0.5616,mobile
S12011,U12486,P191,0.4393,0,,0.3926,mobile
S12012,U17165,P307,0.7606,1,0.8656,0.485,mobile
S12013,U10561,P303,0.1654,0,0.6055,0.2549,mobile
S12014,U13981,P285,0.6877,1,,0.7169,desktop
S12015,U16261,P184,0.4408,1,0.1446,0.6265,mobile
S12016,U11737,P414,0.9878,1,0.4228,0.8067,desktop
S12017,U10904,P251,,1,0.0321,0.7847,mobile
S12018,U13554,P255,0.99,1,0.2226,0.8943,desktop
S12019,U14490,P392,,1,,0.7944,desktop
S12020,U11726,P120,0.576,1,0.606,0.4908,desktop
S12021,U12923,P260,0.3649,0,0.6884,0.3339,mobile
S12022,U13531,P485,0.99,1,0.711,0.6836,desktop
S12023,U13906,P584,0.7925,1,0.5812,,desktop
S12024,U15812,P438,0.7423,1,0.4295,0.6626,desktop
S12025,U10934,P255,,1,0.355,0.5579,mobile
S12026,U15197,P242,0.3229,0,0.2835,0.4987,mobile
S12027,U17095,P356,0.4429,0,0.8499,0.3091,mobile
S12028,U15531,P206,,0,,0.3952,mobile
S12029,U10074,P383,0.8109,0,0.4624,0.6879,desktop
S12030,U10294,P149,0.7017,1,0.4825,0.6164,desktop
S12031,U17960,P134,,0,0.2024,0.5557,mobile
S12032,U10020,P323,0.3713,1,0.0524,0.6119,mobile
S12033,U13242,P255,0.6483,1,0.3329,0.6646,desktop
S12034,U11038,P492,,1,0.0252,,desktop
S12035,U15330,P507,0.01,0,0.1275,0.3717,tablet
S12036,U14655,P290,0.5698,0,0.1658,,mobile
S12037,U11109,P487,0.626,1,0.7313,0.4799,mobile
S12038,U15268,P283,0.9247,1,0.1564,0.8997,desktop
S12039,U13771,P336,0.8847,0,0.2529,0.8206,desktop
S12040,U10371,P396,0.99,1,0.2144,0.9122,desktop
S12041,U16123,P422,0.312,0,0.1391,0.5547,mobile
S12042,U17647,P403,,1,0.8452,0.5224,desktop
S12043,U14913,P441,0.404,0,0.1812,0.5895,mobile
S12044,U11174,P587,0.4084,1,0.6082,0.3935,mobile
S12045,U11164,P157,,0,0.0684,0.4191,mobile
S12046,U11092,P138,0.5879,1,0.5928,0.5033,mobile
S12047,U11283,P340,0.7093,1,0.4407,0.6388,desktop
S12048,U12011,P124,0.6944,0,0.6974,0.5339,desktop
S12049,U10845,P415,0.8709,1,,0.7366,desktop
S12050,U11991,P595,0.3371,0,0.5301,0.3862,mobile
S12051,U10520,P216,,1,0.7645,0.5394,desktop
S12052,U17800,P441,0.2,0,0.6327,0.2774,mobile
S12053,U14466,P469,,0,0.4492,0.3171,mobile
S12054,U15538,P339,0.9309,0,0.8374,0.6095,desktop
S12055,U14196,P274,0.8673,1,0.7954,0.591,desktop
S12056,U14756,P581,0.99,1,0.9103,0.5976,desktop
S12057,U15777,P544,0.0836,1,0.2848,0.3462,mobile
S12058,U17111,P439,0.378,1,0.2079,0.5487,mobile
S12059,U10242,P327,0.3351,0,0.3841,0.448,mobile
S12060,U12800,P584,0.7102,1,,0.4087,desktop
S12061,U14607,P586,0.5083,1,0.3183,0.5904,mobile
S12062,U12896,P352,0.4012,0,0.926,0.2666,mobile
S12063,U12602,P510,0.5642,1,0.6056,0.4986,mobile
S12064,U17262,P479,0.5712,0,0.1925,0.6808,desktop
S12065,U12273,P210,,1,,0.5259,desktop
S12066,U11541,P340,0.5587,1,0.0188,0.7342,desktop
S12067,U16357,P323,0.6223,1,0.6979,,desktop
S12068,U12765,P397,0.1431,0,0.827,0.1465,mobile
S12069,U12114,P151,0.564,0,0.5981,0.5017,mobile
S12070,U14491,P320,0.726,1,0.727,0.5393,desktop
S12071,U14707,P588,0.8326,1,0.7466,,desktop
S12072,U13083,P403,0.3782,1,0.2166,0.5594,desktop
S12073,U15356,P387,0.2296,0,0.4119,0.3897,tablet
S12074,U11857,P251,0.7887,1,0.3905,0.7205,desktop
S12075,U10769,P486,,1,0.2991,0.7675,desktop
S12076,U11422,P217,0.99,1,0.3192,0.8526,desktop
S12077,U10406,P510,0.456,0,0.7001,0.3812,mobile
S12078,U12972,P556,0.0844,0,0.3015,0.3394,mobile
S12079,U11872,P523,0.8987,1,0.8057,0.5903,desktop
S12080,U15599,P378,0.5833,0,0.9045,0.3806,mobile
S12081,U12694,P234,0.4722,0,0.8611,0.3355,desktop
S12082,U12269,P308,0.4115,1,0.8409,0.3093,mobile
S12083,U15275,P226,0.1197,1,0.5906,0.2494,mobile
S12084,U14749,P392,0.9896,1,,0.8415,desktop
S12085,U16571,P106,0.8351,1,0.705,0.6115,desktop
S12086,U11181,P321,0.3734,1,,0.6029,mobile
S12087,U15072,P176,0.3313,1,0.4942,0.3983,mobile
S12088,U11439,P437,0.2379,1,0.7319,0.2564,mobile
S12089,U13053,P450,0.2888,0,,0.3522,mobile
S12090,U17493,P377,0.7043,1,0.2264,0.7283,desktop
S12091,U16514,P433,0.4784,1,0.2078,0.6208,mobile
S12092,U15463,P437,0.7992,0,0.0413,0.8628,desktop
S12093,U13333,P326,0.3531,0,0.8976,,mobile
S12094,U17450,P500,,0,,0.5042,desktop
S12095,U12897,P374,0.3827,0,0.3259,0.5005,tablet
S12096,U12903,P450,0.6,0,,0.7092,mobile
S12097,U10228,P394,0.6372,1,0.3605,0.6319,desktop
S12098,U13959,P216,0.381,0,0.3653,0.4825,mobile
S12099,U16423,P391,0.4373,0,0.7868,0.3475,mobile
S12100,U11893,P370,0.6426,1,0.3945,0.6347,mobile
S12101,U11313,P546,0.6447,0,0.8612,0.4203,mobile
S12102,U17847,P256,0.7772,1,0.559,0.6268,desktop
S12103,U11070,P159,0.5329,0,0.9412,0.3215,desktop
S12104,U10974,P283,0.8913,1,0.9782,0.5116,desktop
S12105,U11738,P523,,1,0.1768,0.9284,desktop
S12106,U13285,P243,0.257,0,0.2251,0.486,mobile
S12107,U10757,P260,0.805,1,0.8258,0.5277,desktop
S12108,U13095,P188,0.8217,1,,0.628,desktop
S12109,U10320,P115,0.6713,0,0.6132,0.5425,desktop
S12110,U12321,P513,0.0496,0,0.9703,0.0453,mobile
S12111,U10555,P348,0.1599,0,0.8189,0.174,mobile
S12112,U14939,P197,0.4965,0,0.4045,0.5464,mobile
S12113,U15432,P549,0.3932,0,0.5742,0.3994,mobile
S12114,U11386,P203,0.3898,0,,0.4475,mobile
S12115,U14763,P399,0.5828,1,0.658,0.4723,desktop
S12116,U13047,P334,0.8202,1,,0.727,desktop
S12117,U12427,P521,0.4528,1,0.4272,,mobile
S12118,U16854,P406,0.2911,0,0.7029,0.2996,mobile
S12119,U16038,P543,0.8133,0,0.0537,0.8655,desktop
S12120,U12004,P373,,1,0.3129,0.4886,mobile
S12121,U17841,P360,0.8274,1,0.3593,0.7562,desktop
S12122,U11930,P338,0.6595,1,0.667,,mobile
S12123,U17637,P523,0.01,0,0.096,0.3997,tablet
S12124,U14841,P361,0.8311,1,0.2544,0.7892,mobile
S12125,U14770,P431,0.99,1,0.3536,0.8522,desktop
S12126,U12163,P214,0.5323,0,0.8054,0.3796,mobile
S12127,U16748,P367,0.6112,0,0.3679,0.6138,mobile
S12128,U15161,P111,0.3096,0,0.839,0.2371,mobile
S12129,U13867,P172,0.401,0,0.8107,0.3019,mobile
S12130,U12426,P461,0.8448,1,0.6737,0.6162,desktop
S12131,U13793,P505,0.9592,1,0.3497,0.8362,desktop
S12132,U17373,P404,0.3976,0,0.9725,0.2301,mobile
S12133,U12513,P277,0.6396,0,0.1914,0.7062,mobile
S12134,U13803,P563,0.6807,1,,0.7205,mobile
S12135,U12327,P359,0.7965,1,0.7905,0.5381,desktop
S12136,U17815,P533,,0,0.668,0.5095,desktop
S12137,U10617,P358,0.99,1,0.6882,0.6935,desktop
S12138,U12165,P499,0.8772,1,,0.8962,desktop
S12139,U13308,P369,0.1179,0,0.8434,,tablet
S12140,U16452,P419,0.2389,0,0.1764,0.4823,mobile
S12141,U17623,P219,0.128,0,0.3972,0.3232,tablet
S12142,U17642,P268,0.3642,0,0.9173,0.2491,mobile
S12143,U16243,P585,0.0731,0,0.0463,0.4574,mobile
S12144,U16404,P167,,0,0.3487,0.8075,desktop
S12145,U10992,P158,0.5476,1,0.2312,0.6361,mobile
S12146,U15424,P229,0.7796,0,0.8618,0.4975,desktop
S12147,U11377,P474,,0,0.5391,0.4382,mobile
S12148,U14381,P365,0.4014,1,,0.3329,tablet
S12149,U16471,P174,0.4531,0,0.9114,0.3027,mobile
S12150,U13174,P586,,0,0.9177,0.1307,tablet
S12151,U16206,P189,,0,0.2153,0.8227,desktop
S12152,U14782,P456,0.6849,1,0.2585,0.7033,mobile
S12153,U11305,P253,0.6011,0,0.3651,0.6091,mobile
S12154,U15560,P487,0.6762,1,0.9841,0.3997,mobile
S12155,U17460,P317,0.9179,1,0.7508,0.625,desktop
S12156,U14833,P585,0.2804,0,0.5608,0.3547,tablet
S12157,U13078,P127,0.2273,0,0.6505,0.2711,mobile
S12158,U12686,P229,0.4012,0,0.061,0.6397,mobile
S12159,U12983,P165,0.9184,1,0.4606,0.7648,desktop
S12160,U17259,P243,0.6774,1,0.8047,0.4778,mobile
S12161,U16054,P479,0.6271,0,0.0905,0.7425,mobile
S12162,U17357,P412,0.7578,0,0.5945,0.6003,desktop
S12163,U15990,P506,0.3473,0,0.9005,,mobile
S12164,U12523,P506,,0,0.1569,0.5434,mobile
S12165,U13582,P560,0.5204,0,0.4211,,desktop
S12166,U11485,P376,0.4712,1,0.2499,0.5985,mobile
S12167,U12100,P202,0.7546,1,,0.6863,desktop
S12168,U16897,P508,0.3417,0,0.7186,0.3075,mobile
S12169,U14581,P413,,0,0.8111,0.4579,mobile
S12170,U13715,P136,0.7509,1,0.3526,0.7007,desktop
S12171,U15609,P348,,0,0.2515,0.4776,mobile
S12172,U12001,P532,0.604,1,0.0819,0.733,mobile
S12173,U11387,P560,0.99,0,0.7842,0.6521,desktop
S12174,U13183,P498,0.4002,0,0.1915,0.5685,mobile
S12175,U16552,P255,0.7408,0,0.9631,0.446,desktop
S12176,U11030,P550,0.3888,0,0.8215,0.3045,mobile
S12177,U11765,P570,0.5893,0,0.4626,0.5603,mobile
S12178,U14763,P231,0.3589,0,0.5225,0.402,mobile
S12179,U11220,P146,,0,0.9766,0.5157,desktop
S12180,U14930,P533,0.6452,1,0.2365,0.69,desktop
S12181,U14971,P543,0.99,0,0.6344,0.7311,mobile
S12182,U13806,P545,0.3434,0,0.8487,0.2523,mobile
S12183,U12414,P294,0.8964,1,0.5767,0.7021,desktop
S12184,U15097,P202,0.5113,0,0.4739,0.5106,mobile
S12185,U14345,P427,0.97,1,0.6692,0.6902,desktop
S12186,U16035,P270,0.6302,1,,0.386,desktop
S12187,U11618,P188,,0,0.3879,0.539,mobile
S12188,U11263,P345,0.175,0,0.9515,0.1255,tablet
S12189,U16523,P157,0.6064,1,0.8299,0.4261,desktop
S12190,U10871,P204,0.3786,1,0.4644,0.4527,mobile
S12191,U10834,P279,0.1208,0,,0.2513,mobile
S12192,U17638,P559,0.2307,0,0.2745,0.4352,mobile
S12193,U12822,P168,0.5477,1,0.5049,0.5181,desktop
S12194,U10918,P580,0.4081,0,0.8398,0.2934,mobile
S12195,U11724,P401,0.4652,0,0.4534,0.4929,mobile
S12196,U16598,P252,0.4195,0,,,mobile
S12197,U12413,P124,0.6002,1,0.1788,0.7034,mobile
S12198,U11313,P476,0.9754,1,0.1481,0.9324,desktop
S12199,U15993,P134,0.2307,0,0.0252,0.5427,tablet
S12200,U14498,P544,0.8093,1,0.0477,0.8658,desktop
S12201,U12105,P114,0.99,1,,0.9013,desktop
S12202,U12568,P205,0.6654,1,0.9255,0.4188,desktop
S12203,U15423,P317,0.7022,1,0.9768,0.4034,desktop
S12204,U11138,P483,0.7516,1,0.0773,0.8199,desktop
S12205,U10209,P173,0.4354,0,0.6355,0.4116,mobile
S12206,U11064,P443,0.756,1,0.4404,,mobile
S12207,U14911,P518,0.596,1,0.7264,0.4648,mobile
S12208,U12220,P384,0.2353,0,,0.5639,mobile
S12209,U10233,P137,,0,0.9612,0.2939,tablet
S12210,U10792,P296,0.6146,1,0.5587,0.5478,desktop
S12211,U16003,P379,0.8393,0,0.9604,0.5037,desktop
S12212,U15709,P374,,0,0.8456,,mobile
S12213,U17787,P273,0.8973,1,0.1942,0.8532,desktop
S12214,U16936,P404,0.3725,0,0.5876,0.3961,mobile
S12215,U17570,P143,0.9678,0,0.2823,0.8558,desktop
S12216,U13110,P556,0.99,1,0.3973,0.8189,desktop
S12217,U12166,P253,0.4705,1,0.7353,0.3743,mobile
S12218,U10334,P252,0.8279,1,0.9484,,desktop
S12219,U11359,P390,,1,0.1758,0.9145,desktop
S12220,U17706,P597,0.6191,1,0.3962,0.6061,desktop
S12221,U15735,P519,0.2433,0,0.3493,0.4246,mobile
S12222,U15193,P241,0.8895,1,0.6535,0.6506,desktop
S12223,U11214,P355,0.571,0,0.4528,,mobile
S12224,U14419,P411,0.4418,1,,0.3378,desktop
S12225,U17154,P233,0.5199,1,,0.7138,mobile
S12226,U17314,P131,0.8702,1,0.9385,0.531,desktop
S12227,U15886,P125,0.5065,1,0.9828,,mobile
S12228,U10283,P498,0.4199,1,0.9742,0.2566,mobile
S12229,U10212,P354,0.4889,0,,,desktop
S12230,U11658,P532,0.4182,0,0.2382,0.5587,mobile
S12231,U14078,P322,,0,0.0931,0.635,tablet
S12232,U15837,P155,0.9826,1,0.808,0.6519,desktop
S12233,U15024,P392,,0,0.8905,0.1826,mobile
S12234,U14847,P224,0.6034,0,0.3463,0.6186,mobile
S12235,U11417,P329,0.6416,0,0.1752,0.7144,mobile
S12236,U12386,P152,0.2945,0,0.7669,0.2596,mobile
S12237,U15917,P541,0.3348,0,0.37,0.4682,mobile
S12238,U15141,P200,0.4446,1,0.6863,0.395,desktop
S12239,U11794,P566,0.2948,0,0.429,0.4198,mobile
S12240,U15988,P433,0.0191,0,0.7085,0.1407,tablet
S12241,U10104,P391,0.9509,1,0.7049,0.6782,desktop
S12242,U15585,P456,0.9312,1,0.8411,0.6081,desktop
S12243,U15578,P366,0.5334,1,0.6774,0.4355,mobile
S12244,U15551,P382,0.0419,0,0.8314,,tablet
S12245,U14865,P101,,1,0.2446,0.5903,mobile
S12246,U16859,P121,0.8005,1,,0.7335,mobile
S12247,U13893,P165,0.6999,1,0.8556,0.4544,mobile
S12248,U13845,P311,,1,0.7212,0.5434,mobile
S12249,U13690,P335,0.5354,0,0.2497,0.6211,mobile
S12250,U16906,P467,0.7613,1,0.2917,0.7473,mobile
S12251,U16055,P116,,1,0.4018,,desktop
S12252,U16123,P487,0.3946,1,0.1271,0.6074,tablet
S12253,U13292,P113,0.99,1,0.8218,0.6502,desktop
S12254,U10378,P106,0.2411,0,0.1765,0.4978,mobile
S12255,U13293,P434,0.6727,1,0.8724,0.4315,mobile
S12256,U13329,P321,0.1382,0,0.3687,0.3557,mobile
S12257,U14808,P499,0.8851,1,0.0308,,desktop
S12258,U13438,P203,0.7385,1,0.3632,0.689,mobile
S12259,U17937,P549,0.4864,0,,0.5349,mobile
S12260,U15468,P502,0.1064,0,0.0687,0.4525,mobile
S12261,U10224,P100,0.6478,1,,0.6507,desktop
S12262,U15833,P386,0.8616,1,0.5071,0.7121,desktop
S12263,U10737,P483,0.5357,0,0.9419,0.3227,desktop
S12264,U10235,P346,0.9766,1,0.242,0.8926,desktop
S12265,U14278,P487,0.3525,0,0.3033,0.5072,mobile
S12266,U10711,P190,,0,0.0443,0.7343,mobile
S12267,U15988,P413,0.6069,1,0.109,0.7374,mobile
S12268,U17925,P411,0.3326,1,0.5578,0.386,mobile
S12269,U16587,P536,,1,0.9519,0.5637,mobile
S12270,U11888,P572,0.321,0,0.9524,0.1947,mobile
S12271,U14718,P313,0.4318,0,0.3596,,mobile
S12272,U17173,P142,,1,0.0464,0.5555,tablet
S12273,U11259,P173,0.99,1,0.2898,0.8653,desktop
S12274,U15246,P341,0.9019,1,0.6037,0.6792,desktop
S12275,U17271,P580,,1,0.7569,0.3208,mobile
S12276,U10748,P148,0.691,1,0.7756,0.4982,mobile
S12277,U13986,P467,0.4384,1,0.9409,0.2816,mobile
S12278,U13551,P463,0.3635,0,0.4706,0.427,mobile
S12279,U16298,P415,0.1921,0,0.2306,0.4463,tablet
S12280,U16400,P321,0.372,1,0.7854,0.3105,mobile
S12281,U16378,P449,0.549,1,0.0107,0.7321,mobile
S12282,U16643,P243,0.8823,1,,0.7213,desktop
S12283,U16432,P428,,0,0.0639,0.6425,mobile
S12284,U10509,P308,0.8865,1,0.2436,0.8401,desktop
S12285,U15671,P198,,0,0.9846,,mobile
S12286,U11823,P287,0.9236,1,0.8289,0.5946,desktop
S12287,U16852,P213,0.5205,0,0.9775,,desktop
S12288,U14880,P274,0.4683,1,0.3697,,desktop
S12289,U12941,P370,0.4458,0,0.1082,0.6307,mobile
S12290,U16919,P162,0.5508,1,0.9284,0.3516,desktop
S12291,U17736,P595,0.01,0,0.3371,0.2813,tablet
S12292,U16441,P383,0.9688,1,0.2225,0.8822,desktop
S12293,U17777,P503,0.9583,1,0.4464,0.7795,desktop
S12294,U14232,P324,0.9102,1,0.2293,0.8455,desktop
S12295,U16519,P546,0.9175,0,0.8266,0.6064,desktop
S12296,U12134,P260,,0,0.3348,0.4046,tablet
S12297,U17586,P135,0.99,1,,0.83,desktop
S12298,U11777,P480,0.4147,1,0.3813,0.495,mobile
S12299,U11222,P240,0.2368,0,,0.2678,mobile
S12300,U17630,P417,0.7046,0,0.2998,0.6968,desktop
S12301,U16580,P295,0.4122,0,0.9493,0.2629,mobile
S12302,U15429,P250,0.8747,0,,,desktop
S12303,U13667,P555,0.4321,1,,0.2725,mobile
S12304,U11777,P368,0.01,0,,0.2399,tablet
S12305,U11304,P443,0.4687,1,0.3054,0.5731,desktop
S12306,U17490,P139,0.99,1,,,desktop
S12307,U14859,P337,0.2427,0,0.0965,0.5189,mobile
S12308,U10701,P513,0.5835,1,0.2066,0.6818,desktop
S12309,U12989,P479,0.9742,1,0.6692,,desktop
S12310,U10151,P321,0.5314,0,0.0978,0.6987,mobile
S12311,U11325,P380,0.01,0,0.6354,0.1526,tablet
S12312,U11301,P324,0.6222,1,,0.4001,mobile
S12313,U13722,P556,0.2716,0,0.1941,0.5078,mobile
S12314,U11711,P253,0.5028,0,0.7325,0.3942,desktop
S12315,U15127,P379,0.99,1,0.6155,0.7248,desktop
S12316,U10806,P452,0.01,0,0.6344,0.1674,tablet
S12317,U14330,P138,0.1924,0,0.7197,0.2211,mobile
S12318,U12722,P316,0.7026,1,0.6741,,mobile
S12319,U14656,P343,0.0678,0,0.0221,,tablet
S12320,U11325,P208,0.1978,0,0.2714,0.4176,mobile
S12321,U14133,P562,,0,0.9154,0.194,mobile
S12322,U11159,P160,0.066,0,0.0316,0.4453,tablet
S12323,U12869,P588,0.7224,1,0.4432,0.6452,desktop
S12324,U14516,P595,0.1312,0,0.0448,,mobile
S12325,U11242,P532,0.99,1,0.8996,0.6167,desktop
S12326,U10347,P524,0.5304,0,0.9039,0.3505,tablet
S12327,U11831,P297,0.6666,1,0.8591,0.4481,desktop
S12328,U11569,P375,0.2574,1,0.9336,0.1663,mobile
S12329,U13935,P271,0.2078,0,0.8971,0.1535,mobile
S12330,U17246,P371,0.6555,1,0.0302,0.7993,mobile
S12331,U16891,P504,,1,0.5267,0.4148,mobile
S12332,U11918,P370,0.1304,0,0.6123,0.2462,mobile
